שם  הרשות 1,סמל הרשות 2012,"סך כולל הכנסות של הרשות (אלפי ש""ח) 2012",סך כולל הכנסות של הרשות - אחוז שינוי ראלי 2012 לעומת 2011,"סה""כ הכנסות של הרשות  מהתקציב הרגיל (אלפי ש""ח) 2012","סה""כ הכנסות של הרשות  מהתקציב הרגיל - אחוז שינוי ראלי 2012 לעומת 2011","הכנסות של הרשות מחינוך (אלפי ש""ח) 2012",הכנסות של הרשות מחינוך - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות של הרשות מרווחה (אלפי ש""ח) 2012",הכנסות של הרשות מרווחה - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות של הרשות ממפעל המים (אלפי ש""ח) 2012",הכנסות של הרשות ממפעל המים - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות עצמיות של הרשות (אלפי ש""ח) 2012","סה""כ הכנסות עצמיות של הרשות - אחוז שינוי ראלי 2012 לעומת 2011","הכנסות של הרשות מארנונה (גבייה) (אלפי ש""ח) 2012",הכנסות של הרשות מארנונה (גבייה) - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות של הרשות מארנונה למגורים (גבייה) (אלפי ש""ח) 2012",הכנסות של הרשות מארנונה למגורים (גבייה) - אחוז שינוי ראלי 2012 לעומת 2011,הכנסות של הרשות מארנונה למגורים  -יחס גבייה ב-% לכלל החיובים 2012,"הכנסות של הרשות מארנונה לא למגורים (גבייה) (אלפי ש""ח) 2012","הכנסות עצמיות של הרשות מחינוך (אלפי ש""ח) 2012",הכנסות עצמיות של הרשות מחינוך - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות עצמיות של הרשות מרווחה (אלפי ש""ח) 2012",הכנסות עצמיות של הרשות מרווחה - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות של הרשות ממשרד החינוך (אלפי ש""ח) 2012","הכנסות של הרשות ממשרד הרווחה (אלפי ש""ח) 2012","סה""כ השתתפות הממשלה בהכנסות  של הרשות (אלפי ש""ח) 2012","סה""כ השתתפות הממשלה בהכנסות של הרשות - אחוז שינוי ראלי 2012 לעומת 2011 ","מענק כללי לאיזון (אלפי ש""ח) 2012",מענק כללי לאיזון - אחוז שינוי ראלי 2012 לעומת 2011 ,מענק מיועד 2012 (אלפי ₪),מענק מיוחד 2012 (אלפי ₪),"העברות והכנסות חד-פעמיות לכיסוי גירעון  מצטבר (אלפי ש""ח) 2012", העברות והכנסות חד-פעמיות לכיסוי גירעון  מצטבר - אחוז שינוי ראלי 2012 לעומת 2011 ,"מלוות לאיזון (אלפי ש""ח) 2012",מלוות לאיזון - אחוז שינוי ראלי 2012 לעומת 2011,"סה""כ הכנסות של הרשות מתקציב בלתי רגיל (אלפי ש""ח) 2012","סה""כ הכנסות של הרשות מתקציב בלתי רגיל - אחוז שינוי ראלי 2012 לעומת 2011"," הכנסות של הרשות מתקציב בלתי רגיל - השתתפות בעלים (אלפי ש""ח) 2012", הכנסות של הרשות מתקציב בלתי רגיל - השתתפות בעלים - אחוז שינוי ראלי 2012 לעומת 2011 ," הכנסות של הרשות  מתקציב בלתי רגיל - השתתפות משרדי ממשלה (אלפי ש""ח) 2012",הכנסות של הרשות מתקציב בלתי רגיל - השתתפות משרדי הממשלה - אחוז שינוי ראלי 2012 לעומת 2011," הכנסות של הרשות מתקציב בלתי רגיל - מלוות (אלפי ש""ח) 2012",הכנסות של הרשות מתקציב בלתי רגיל - מלוות (אחוז שינוי ראלי 2012 לעומת 2011),"סך כולל הוצאות של הרשות (אלפי ש""ח) 2012",סך כולל הוצאות של הרשות - אחוז שינוי ראלי 2012 לעומת 2011,"סה""כ הוצאות של הרשות בתקציב רגיל (אלפי ש""ח) 2012","סה""כ הוצאות של הרשות בתקציב רגיל - אחוז שינוי ראלי 2012 לעומת 2011","הוצאות של הרשות לחינוך (אלפי ש""ח) 2012",הוצאות של הרשות לחינוך - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות של הרשות לרווחה (אלפי ש""ח) 2012",הוצאות של הרשות לרווחה - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות של הרשות לרכישת מים (אלפי ש""ח) 2012",הוצאות של הרשות לרכישת מים - אחוז שינוי ראלי 2012 לעומת 2011 ,"סה""כ הוצאות של הרשות לעלות עבודה (אלפי ש""ח) 2012","סה""כ הוצאות של הרשות לעלות עבודה - אחוז שינוי ראלי 2012 לעומת 2011 "," הוצאות של הרשות לעלות עבודה לחינוך (אלפי ש""ח) 2012",הוצאות של הרשות לעלות עבודה לחינוך - אחוז שינוי ראלי 2012 לעומת 2011 ," הוצאות של הרשות לעלות עבודה לרווחה (אלפי ש""ח) 2012",הוצאות של הרשות לעלות עבודה לרווחה - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות של הרשות לפעולות (אלפי ש""ח) 2012",הוצאות של הרשות לפעולות - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות של הרשות לפירעון מלוות (אלפי ש""ח) 2012",הוצאות של הרשות לפירעון מלוות - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות מימון של הרשות (אלפי ש""ח) 2012",הוצאות מימון של הרשות - אחוז שינוי ראלי 2012 לעומת 2011 ,"העברות והוצאות חד-פעמיות (כולל כיסוי גירעון מצטבר) של הרשות (אלפי ש""ח) 2012",העברות והוצאות חד-פעמיות (כולל כיסוי גירעון מצטבר) של הרשות - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות כלליות, השתתפויות והעברות (אלפי ש""ח) 2012","הוצאות כלליות, השתתפויות והעברות - אחוז שינוי ראלי 2012 לעומת 2011","סה""כ הוצאות של הרשות בתקציב בלתי רגיל (אלפי ש""ח) 2012","סה""כ הוצאות של הרשות בתקציב בלתי רגיל - אחוז שינוי ראלי 2012 לעומת 2011 ","הוצאות של הרשות בתקציב בלתי רגיל לעבודות פיתוח (אלפי ש""ח) 2012",הוצאות של הרשות בתקציב בלתי רגיל לעבודות פיתוח - אחוז שינוי ראלי 2012 לעומת 2011 ," הוצאות של הרשות בתקציב בלתי רגיל להעברת מלוות (אלפי ש""ח) 2012", הוצאות של הרשות בתקציב בלתי רגיל להעברת מלוות - אחוז שינוי ראלי 2012 לעומת 2011 ," הוצאות של הרשות בתקציב בלתי רגיל - אחר (אלפי ש""ח) 2012",הוצאות של הרשות בתקציב בלתי רגיל - אחר - אחוז שינוי ראלי 2012 לעומת 2011 ,"עודף / גירעון בתקציב הרגיל - תקציבי (אלפי ש""ח) 2012","עודף / גירעון בתקציב הרגיל - שנתי (אלפי ש""ח) 2012","גירעון מצטבר בסוף שנה (אלפי ש""ח) 2012","חיוב ארנונה סך הכל (שטח באלפי מ""ר) 2011","חיוב ארנונה למגורים (שטח באלפי מ""ר) 2011","חיוב ארנונה לעסקים (שטח באלפי מ""ר) 2011","חיוב ארנונה לתעשייה ולמלאכה (שטח באלפי מ""ר) 2011","חיוב ארנונה לבנקים (שטח באלפי מ""ר) 2011","חיוב ארנונה לבתי מלון (שטח באלפי מ""ר) 2011","חיוב ארנונה למוסדות ולמבנים (שטח באלפי מ""ר) 2011","חיוב ארנונה לחניונים (שטח באלפי מ""ר) 2011","חיוב ארנונה לקרקע תפוסה (שטח באלפי מ""ר) 2011","חיוב ארנונה לקרקע חקלאית (שטח באלפי מ""ר) 2011","חיוב ארנונה ליתר סוגי נכס (שטח באלפי מ""ר) 2011","חיוב ארנונה סך הכל (באלפי ש""ח) 2011","חיוב ארנונה למגורים (באלפי ש""ח) 2011","חיוב ארנונה לעסקים (באלפי ש""ח) 2011","חיוב ארנונה לתעשייה ולמלאכה (באלפי ש""ח) 2011","חיוב ארנונה לבנקים (באלפי ש""ח) 2011","חיוב ארנונה לבתי מלון (באלפי ש""ח) 2011","חיוב ארנונה למוסדות ולמבנים (באלפי ש""ח) 2011","חיוב ארנונה לחניונים (באלפי ש""ח) 2011","חיוב ארנונה לקרקע תפוסה (באלפי ש""ח) 2011","חיוב ארנונה לקרקע חקלאית (באלפי ש""ח) 2011","חיוב ארנונה ליתר סוגי נכס (באלפי ש""ח) 2011","חיוב ארנונה סך הכל (שטח באלפי מ""ר) 2012","חיוב ארנונה למגורים (שטח באלפי מ""ר) 2012","חיוב ארנונה לעסקים (שטח באלפי מ""ר) 2012","חיוב ארנונה לתעשייה ולמלאכה (שטח באלפי מ""ר) 2012","חיוב ארנונה לבנקים (שטח באלפי מ""ר) 2012","חיוב ארנונה לבתי מלון (שטח באלפי מ""ר) 2012","חיוב ארנונה למוסדות ולמבנים (שטח באלפי מ""ר) 2012","חיוב ארנונה לחניונים (שטח באלפי מ""ר) 2012","חיוב ארנונה לקרקע תפוסה (שטח באלפי מ""ר) 2012","חיוב ארנונה לקרקע חקלאית (שטח באלפי מ""ר) 2012","חיוב ארנונה ליתר סוגי נכס (שטח באלפי מ""ר) 2012","חיוב ארנונה סך הכל (באלפי ש""ח) 2012","חיוב ארנונה למגורים (באלפי ש""ח) 2012","חיוב ארנונה לעסקים (באלפי ש""ח) 2012","חיוב ארנונה לתעשייה ולמלאכה (באלפי ש""ח) 2012","חיוב ארנונה לבנקים (באלפי ש""ח) 2012","חיוב ארנונה לבתי מלון (באלפי ש""ח) 2012","חיוב ארנונה למוסדות ולמבנים (באלפי ש""ח) 2012","חיוב ארנונה לחניונים (באלפי ש""ח) 2012","חיוב ארנונה לקרקע תפוסה (באלפי ש""ח) 2012","חיוב ארנונה לקרקע חקלאית (באלפי ש""ח) 2012","חיוב ארנונה ליתר סוגי נכס (באלפי ש""ח) 2012",,
גדרה,2550,"185,689",26.8,"113,369",6,"25,060",19.4,"9,226",8.5,"9,843",-2.3,"72,529",1.7,"36,407",3.8,"28,385",1.6,85," 	8,022 ","5,077",-20.3,279,-21.6," 	19,648 "," 	8,661 ","40,840",14.5,"11,113",-2.8,6,264,-,,-,-,"72,320",83.4,"16,920",..,"19,565",29.7,-,-,"161,643",9,"112,838",5.8,"32,408",7.3,"12,018",8.3,"6,805",1.5,"33,405",8.5,"15,250",12.6,"2,413",11,"44,657",12,"3,600",-7,"1,290",15.8,"2,385",-38.8,"27,501",1.3,"48,805",17.3,"47,566",19,-,-,"1,239",-22.9,531,531,"-29,415","1,007.7",866.0,59.0,7.3,2.0,-,3.2,5.2,55.8,5.8,3.4,"38,822","31,888","4,480",354,1122,-,192,139,426,85,136,"1,030.9",889.4,63.2,7.0,2.0,-,0.8,4.7,55.6,5.8,2.5,"41,748","33,759","5,439",353,"1,312",-,52,138,496,99,100,,
ג'ולס,0485,"33,247",3,"28,969",5.5,"8,380",6,"1,953",12,182,-48.4,"7,582",-3.1,"4,298",-13.5,"3,707",-0.9,51, 	591 ,-,-,-,-," 	8,380 "," 	1,953 ","21,387",8.9,"9,328",19.3,-,14,"1,575",17.5,-,-,"4,278",-10.9,-,-,"3,031",25.1,"1,000",-34.4,"37,497",8.9,"33,742",15.7,"9,365",10.3,"2,869",11.3,-,-,"11,630",9.1,"5,169",15,523,-0.5,"5,430",13.6,"2,238",-2.5,"1,789",22.7,"5,097",29.7,"7,558",25.1,"3,755",-28.7,"2,587",-27.4,"1,000",-34.4,168,-3.3,"-4,773","-4,773","-21,500",215.2,163.6,8.0,32.4,-,-,-,-,10.7,-,0.6,"6,560","4,972",469,1008,-,-,-,-,87,-,24,220.3,167.9,8.0,32.4,-,-,0.2,-,11.0,-,0.7,"6,903","5,261",488,"1,031",-,-,-,-,92,-,32,,
ג'לג'וליה,0627,"41,228",5.9,"40,096",9,"17,657",36.9,"3,751",28,882,-53.7,"7,896",-16.5,"4,341",-17.3,"3,564",-19.6,16, 	777 ,68,-252,71,191.1," 	17,589 "," 	3,680 ","32,200",17.8,"9,286",-1.7,-,-,"1,640",-6.6,-,-,"1,132",-47.2,-,-,340,-70.6,-,-,"40,740",9,"39,033",8.2,"18,289",14.1,"5,111",22.3,-,-,"19,553",7.6,"14,186",12.2,950,-2.4,"5,494",5.7,782,-16.5,144,-51.1,"1,828",-32.7,"11,232",28.2,"1,707",29.9,"1,487",29.1,-,-,220,35.3,1063,1063,"-3,122","1,090.5",167.2,9.3,1.4,0.4,-,-,-,56.0,855.7,0.6,"5,910","5,076",468,83,201,-,-,-,23,48,11,"1,073.0",168.9,9.9,3.0,0.4,-,-,-,50.0,840.6,0.1,"6,250","5,286",533,179,207,-,-,-,21,21,3,,
גן יבנה,0166,"107,330",12.2,"77,893",3.3,"16,891",6.2,"6,406",10.2,168,-67.1,"47,009",0.7,"33,460",3.5,"23,856",0.5,92," 	9,604 ","3,652",-15.5,206,9.6," 	12,923 "," 	6,200 ","30,884",7.5,"10,171",0.7,7,1064,-,-,-,-,"29,437",45.8,"1,068",-39.7,"5,997",-5,"10,000",-,"96,978",3,"77,873",3.3,"26,813",7.7,"9,273",3.6,-,-,"26,110",4,"12,101",8,"2,059",-7.2,"26,829",7.8,799,5,678,13.6,"1,394",-17.9,"22,063",-1.4,"19,105",1.8,"17,020",-4.3,-,-,2085,110.8,20,20,"-5,964","4,177.9",775.1,42.8,33.5,0.4,-,-,-,69.0,"3,250.0",7.1,"33,592","24,537","3,889","2,743",262,-,-,-,"1,770",133,258,"4,179.9",812.8,43.3,32.5,0.4,-,-,-,77.8,"3,206.0",7.1,"36,252","26,414","4,069","2,894",284,-,-,-,"2,189",136,266,,
גני תקווה,0229,"100,993",9.6,"78,669",4.1,"11,440",6.5,"4,896",13.2,"7,662",-0.7,"59,819",1.6,"27,834",6.6,"25,072",6.8,82," 	2,762 ","2,962",-28.3,300,-7.2," 	8,565 "," 	4,593 ","18,850",13,"4,810",-12.7,7,545,-,,-,-,"22,324",35.1,609,42,490,-73.1,-,-,"104,379",5.4,"80,413",3.8,"18,683",8.2,"6,932",12.8,"4,494",-9.1,"24,846",6.4,"7,771",11.6,"1,785",7.1,"22,825",5.6,"8,316",-6.3,604,-3.4,220,-86,"23,602",10.2,"23,966",11.1,"20,800",13.4,-,-,"3,166",-2,"-1,744","-1,744","-10,511","1,082.2",643.2,17.9,2.6,-,-,-,3.4,14.0,400.7,0.4,"29,505","26,706","2,286",278,-,-,-,177,0,44,14,"1,107.8",664.6,9.6,10.1,-,-,-,3.4,14.0,405.8,0.4,"28,939","26,004","1,453",1250,-,-,-,172,0,44,15,,
ג'סר א-זרקא,0541,"87,167",36.3,"70,770",28.5,"25,061",5.8,"9,043",36,"3,243",-14.9,"16,376",25.1,"6,059",53.4,"5,749",52.1,42, 	310 ,506,-,-,-," 	24,555 "," 	9,043 ","54,394",29.6,"12,125",12.2,-,656,7890,..,-,-,"16,397",84.9,-,-,"4,955",-12,"6,400",-,"92,153",20.4,"74,035",8.4,"25,275",5.7,"11,889",24.4,"3,088",-29.6,"20,096",2.4,"13,419",1.9,"1,597",0,"19,545",-8.3,"3,920",-2.3,"1,398",-27.1,"9,322",29.3,"19,754",39.2,"18,118",119.4,"9,857",36.1," 	6,400 ",-,1861,83.5,"-3,265","-3,265","-24,845",256.7,251.7,5.0,-,-,-,-,-,-,-,0.0,"7,898","7,559",338,-,-,-,-,-,-,-,0,275.5,270.5,5.0,-,-,-,-,-,-,-,0.0,"8,819","8,468",351,-,-,-,-,-,-,-,0,,
ג'ש (גוש חלב),0487,"16,908",8.4,"14,808",4.2,"1,905",6.5,"2,279",14.6,193,-33.4,"3,968",-3.7,"2,366",-2.6,"1,214",-50,31," 	1,152 ",36,14.3,44,-22.7," 	1,869 "," 	2,236 ","10,840",7.4,"6,216",0.1,154,-,217,-,-,-,"2,100",50.7,-,-,1554,147,-,-,"17,410",11.3,"15,001",5.7,"3,021",7.8,"3,381",15.1,-,-,"6,680",-1.4,"1,770",0.7,792,9.6,"4,984",13.9,202,-5.4,88,1.9, 	217 ,-,"2,830",3.4,"2,409",66.4,"1,688",53.1,-,-,721,109.2,-193,-193,-190,96.3,77.1,5.1,1.7,0.1,0.2,1.9,1.6,0.8,1.0,6.7,"2,820","2,311",300,39,40,7,42,2,10,18,51,97.6,79.2,4.8,2.0,0.1,0.2,0.4,1.6,0.8,1.0,7.4,"2,940","2,449",290,60,41,7,10,2,10,19,51,,
ג'ת,0628,"62,610",..,"55,525",..,"21,954",..," 	2,965 ",..," 	2,272 ",..,"17,733",..,"9,308",..,"7,267",..,29," 	2,041 ",93,..,-,..," 	21,861 "," 	2,965 ","37,792",..," 	10,669 ",..,-,2228,-,..,-,..,"7,085",..,-,..,"4,259",..,-,..,"61,068",..,"56,286",..,"23,421",..,"4,435",..,-,..,"26,967",..,"17,162",..,"1,047",..,"10,265",..,"3,052",..,441,..," 	3,176 ",..," 	12,385 ",..,"4,782",..,"3,674",..,-,..," 	1,108 ",..,-761,-761," 	-12,861 ","5,195.0",104.0,17.0,58.0,-,-,-,-,20.0,"4,670.0",326.0,"3,379",39,"1,200",600,-,-,-,-,800,40,700,"5,465.0",372.0,17.3,14.8,-,-,-,-,64.2,"4,670.0",326.8,"15,632","12,111","1,261",889,-,-,-,-,621,46,704,,
דאלית אל-כרמל,0494,"79,183",11.7,"69,261",16.4,"17,147",24.3,"6,184",5.8,"6,711",10.2,"32,676",18.4,"13,679",-2.5,"11,126",-4.4,60," 	2,553 ",489,21.2,-,-," 	16,659 "," 	6,162 ","36,585",14.6,"11,195",-0.4,41,976,1000,64,-,-,"9,922",-12.5,-,-,"8,210",14.3,33,-89.4,"97,474",-4.7,"88,110",-5,"19,386",11.1,"8,052",7.5,"11,393",13.9,"23,288",18.2,"9,213",7.5,"1,760",-2.5,"26,126",12.1,"4,737",-2.2,"4,353",4.2,"9,458",-59.1,"20,148",14.5,"9,364",-2.3,"7,596",-15.1,-,-,1768,181,"-18,849","-18,849","-92,622",579.3,492.1,29.5,4.6,0.8,0.4,-,-,47.9,-,4.1,"18,714","15,512","1,890",189,436,17,-,-,457,-,213,587.6,500.9,29.1,4.6,0.8,0.4,-,-,47.9,-,4.1,"19,141","15,922","1,896",190,439,17,-,-,461,-,214,,
דבורייה,0489,"44,493",7.3,"33,766",-0.2,"7,184",11.4,"4,347",39.9,119,-47.3,"9,804",-1.2,"5,751",-5.1,"4,638",-6.1,34," 	1,113 ",-,-,104,143.6," 	7,184 "," 	4,243 ","23,962",0.3,"10,638",-1.9,114,1724,-,-,-,-,"10,727",40,-,-,"6,044",32.1,"2,500",-18,"45,166",6.4,"34,361",1.8,"9,437",10.2,"5,230",25.6,-,-,"13,271",1.9,"5,359",0.1,"1,284",4.1,"6,233",16.2,"2,542",-13,181,20.3,"1,452",-35.1,"10,682",6.3,"10,805",24.1,"6,320",15.6,"2,500",-18,1985,..,-595,-595,360,272.4,250.9,13.5,3.4,0.5,-,4.1,-,-,-,0.0,"9,254","7,986",809,101,236,-,122,-,-,-,-,273.1,250.5,14.6,3.4,0.5,-,4.1,-,-,-,0.0,"9,301","7,901",917,106,248,-,129,-,-,-,-,,
דייר אל-אסד,0490,"54,533",11.5,"44,473",9.1,"17,471",3.5,"3,557",20.1,516,-32,"11,775",17.3,"5,706",1,"4,982",-11.8,32, 	724 ,97,98.8,5,-55.3," 	16,130 "," 	3,530 ","32,698",6.4,"10,206",20.2,139,900,-,,-,-,"10,060",23.8,-,-,"10,060",30.1,-,-,"52,729",0.8,"43,721",2.2,"19,104",8.3,"4,973",12.4,-,-,"19,200",5.8,"11,522",6.3,"1,045",-0.6,"6,632",13.8,927,-10.8,423,14,"2,075",-53.9,"14,464",12.1,"9,008",-5.3,"8,850",-6.9,-,-, 	158 ,-,752,752,"-22,567",430.7,212.3,7.9,2.8,-,-,-,-,7.1,173.0,27.6,"7,039","6,362",462,113,-,-,-,-,23,14,65,490.7,267.0,10.2,3.3,-,-,-,-,9.0,169.8,31.4,"8,967","8,005",700,137,-,-,-,-,36,16,73,,
דייר חנא,0492,"50,010",13.2,"42,122",4,"16,422",9,"2,628",19.3,263,-49.4,"10,617",1.9,"5,080",5.6,"4,446",-7.6,51, 	634 ,106,49,1,-," 	16,316 "," 	2,627 ","31,505",4.7,"11,657",-3.4,-,437,250,-,-,-,"7,888",115.3,-,-,"2,838",-5,-,-,"49,606",12.8,"43,014",6.3,"19,026",15.5,"4,298",18,-,-,"20,283",13.7,"13,300",16.8,929,17.2,"5,909",-10.1,"3,653",-10.8,278,-28,329,194.3,"12,562",9.8,"6,592",86.4,"5,503",70.1,-,-,1089,262,-892,-892,"-7,630",316.6,269.8,14.7,0.2,0.3,-,-,-,16.2,15.3,0.0,"9,623","8,379",994,9,133,-,-,-,98,9,-,325.4,277.3,15.7,0.2,0.3,-,-,-,16.2,15.6,0.0,"10,230","8,880",1093,10,137,-,-,-,101,10,0,,
הר אדר,3769,"40,840",23.5,"27,428",6.3,"7,550",-0.4,392,-3.3,"2,510",9.4,"21,143",1,"9,436",5.1,"9,050",7.5,91, 	386 ,"3,853",-18.9,40,-18," 	3,897 ", 	352 ,"6,285",29.3,678,85.3,5,639,-,-,-,-,"13,412",84.5,-,,"3,323",-28.8,-,-,"33,895",-14.4,"27,425",8.3,"10,324",10.6,561,2.2,"1,722",55.9,"9,120",-6.3,"3,685",-12.6,84,6,"10,817",4.2,326,-3.1,100,3.6,1373,188,"5,689",32.6,"6,470",-54.6,"4,708",-65.2,-,-,1762,144.5,3,3,152,227.8,195.3,0.4,0.4,-,0.1,-,30.3,1.3,-,0.0,"9,053","8,533",45,50,-,6,-,415,4,-,0,227.6,202.1,0.4,0.4,-,0.1,-,23.3,1.3,-,0.0,"9,527","9,096",42,51,-,6,-,328,4,-,0,,
זכרון יעקב,9300,"165,573",10.4,"137,124",14.1,"26,398",30,"7,703",5.4,"14,460",4.6,"106,347",10.4,"51,715",2,"37,481",11.7,93," 	14,234 ","3,580",-22.5,332,-16.5," 	22,578 "," 	6,851 ","30,777",29.2,-,-,-,128,-,-,-,-,"28,449",-4.6,1323,..,"2,933",-28.9,"5,605",-,"164,739",8.1,"138,330",14.2,"40,296",27.5,"12,221",6.3,"11,853",4.7,"47,182",19.9,"24,334",37.6,"2,652",3.5,"49,790",12.9,"6,753",-12.5,"1,089",5.1,1182,89.1,"32,334",14.1,"26,409",-15.4,"17,431",-3.6,-,-,"8,978",-31.7,"-1,206","-1,206","-13,796","22,308.8",928.7,51.3,70.0,1.3,47.1,-,5.3,286.1,"10,240.1","10,678.9","47,749","32,051","5,231","3,203","1,119","3,023",-,68,1154,429,"1,471","21,692.2",970.1,53.2,67.6,1.3,47.7,-,10.0,301.7,"10,445.8","9,794.7","58,163","39,505","6,280","4,015","1,211","3,324",-,126,1822,473,"1,407",,
זמר,1290,"27,154",-4.3,"25,021",14.7,"4,307",2.4,"2,763",12.9,"1,512",9.7,"11,631",46.4,"6,257",36.3,"5,907",34.6,65, 	350 ,90,-0.5,-,-," 	4,217 "," 	2,763 ","13,390",-3.4,"6,248",-1.3,-,-,-,,-,-,"2,133",-67.5,-,,"1,854",-27.4,-,,"28,476",-0.6,"27,513",17.4,"6,811",1.8,"3,801",7.3,"1,590",11.9,"9,476",7.5,"3,304",4.6,906,11,"6,968",1.7,529,-24.2,141,46,1253,215.3,"9,146",39.3,963,-81.5,483,-88.1,-,,480,44,"-2,492","-2,492","-4,349","5,848.4",197.2,4.6,8.2,-,-,-,-,9.8,"5,597.0",31.6,"7,682","5,915",380,427,-,-,-,-,145,174,641,"5,790.6",195.9,4.3,6.2,-,-,-,-,8.9,"5,541.0",34.2,"7,912","6,058",341,339,-,-,-,-,142,180,852,,
זרזיר,0975,"34,564",17.3,"30,271",13.7,"6,205",-3.3,"3,370",2.4,265,8.6,"9,950",42.3,"4,604",40.6,"3,636",93.7,94, 	968 ,18,61.0,-,-," 	6,187 "," 	3,370 ","20,321",3.6,"9,715",8.5,217,-,300,-1.6,-,-,"4,293",51.3,-,-,"4,151",196.4,-,-,"33,181",14.2,"29,050",12.4,"8,051",-5.4,"4,524",0.1,-,-,"7,728",-2.6,"4,042",-10.2,605,7.4,"5,428",2.2,"2,199",-5.8,225,46.6,1545,..,"11,925",21.5,"4,131",28.7,"3,430",27.8,-,-,701,32.9,1221,1221,"-1,043",146.3,120.6,4.5,5.7,0.3,-,-,0.2,11.3,0.0,3.8,"4,665","3,905",265,231,126,-,-,-,64,1,73,228.0,184.8,2.7,9.5,0.3,-,-,13.1,11.2,0.0,6.4,"6,923","6,008",182,408,127,-,-,17,62,1,118,,
חורה,1303,"124,049",38.6,"96,548",34.6,"42,489",18.9,"5,440",14.5,605,-67.9,"13,169",-17,"3,252",-12.6,"2,303",-8.7,16, 	949 ,1097,67.3,-,-," 	41,147 "," 	5,225 ","83,379",49.2,"11,368",2.5,-,3176,-,,-,-,"27,501",54.7,-,,"17,629",22,"1,000",-,"123,206",37.2,"96,538",33.5,"43,194",10.3,"7,464",12.8,-,,"19,114",5.1,"10,299",9.5,"1,370",30.9,"53,928",79.6,"1,780",-1.8,224,-11.5,"2,316",-14.2,"19,176",-0.8,"26,668",52.1,"26,080",59.1,-,-,588,-48.8,10,10,"-4,872",312.9,216.0,15.2,13.1,-,-,-,9.2,48.9,2.6,7.9,"9,314","7,348",1059,612,-,-,-,13,37,16,229,288.1,207.0,9.0,10.4,-,-,-,11.0,45.8,0.2,4.7,"8,600","7,252",637,500,-,-,-,16,28,1,166,,
חורפיש,0496,"38,451",-14,"36,879",-4.2,"14,723",20.3,"1,566",-3.1,516,-64.5,"9,212",-10.8,"5,334",4.5,"3,881",-7.5,63," 	1,453 ",155,-55.7,130,-13," 	14,568 "," 	1,525 ","27,667",-1.8,"10,568",-1.1,-,139,-,,-,-,"1,572",-74.5,-,-,918,-67.9,-,-,"37,492",-12.5,"34,441",-1.5,"15,944",14.9,"2,209",-2.2,-,,"17,614",11.1,"10,107",14.2,888,19.5,"5,658",2.6,"1,609",-7,393,-56.9,410,-86.1,"8,757",9.2,"3,051",-61.3,"1,635",-77.2,-,-,1416,105.2,"2,438","2,438",526,227.9,197.1,10.5,4.8,0.5,0.5,-,-,10.8,-,3.7,"7,249","5,985",626,259,186,42,-,-,95,-,56,229.3,203.6,10.8,3.5,0.5,0.6,-,-,7.4,2.3,0.7,"7,570","6,372",663,185,191,57,-,-,68,25,9,,
חצור הגלילית,2034,"67,979",-30.7,"61,863",-16,"11,467",21.2,"8,533",11.4,-,-,"24,165",-31.4,"14,000",12.9,"6,452",22.2,49," 	7,548 ","1,858",-1.1,105,-35.8," 	8,867 "," 	8,423 ","37,698",-1.9,"15,465",-3,1000,755,"2,416",-65.4,-,-,"6,116",-74.9,-,-,"3,702",0.9,"2,209",-89.2,"68,532",-31.5,"62,130",-18.5,"17,411",14.5,"11,686",12.1,-,-,"18,151",6.4,"5,387",12.2,"1,234",10.9,"13,796",17.4,"3,564",-77.7,671,-32.6,"3,163",-58.7,"22,785",0.2,"6,402",-73.1,"3,551",19.2,"2,020",-90.1,831,124,-267,-267,"-7,336",596.5,246.1,140.0,79.0,0.6,2.7,-,-,103.3,-,24.9,"13,810","7,548","2,553","2,130",339,142,-,-,"1,098",-,-,570.9,278.5,48.9,89.5,0.7,3.7,-,-,149.6,-,0.0,"17,778","9,249","3,418","2,737",442,210,-,-,"1,722",-,0,,
חריש,1247,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,
